Year,Month,State,Species,Location,Food,Illnesses,Hospitalizations,Fatalities,normalized_food
2011,June,TX,,,,2.0,0.0,0.0,
2011,June,TX,,,,4.0,0.0,0.0,
2011,June,TX,,,,2.0,0.0,0.0,
2011,June,AR,,,"rice, fried rice",15.0,0.0,0.0,rice fried rice
2011,June,OH,,,,5.0,,0.0,
2011,May,FL,salmonella enterica,private home/residence,"avocado, ",3.0,0.0,0.0,avocado
2011,June,MD,norovirus genogroup ii,caterer (food prepared off-site from where served),,16.0,0.0,0.0,
2011,June,MD,,"restaurant - ""fast-food""(drive up service or pay at counter)",,9.0,0.0,0.0,
2011,June,GA,salmonella enterica,restaurant - sit-down dining,,14.0,2.0,0.0,
2010,December,VA,norovirus,restaurant - sit-down dining,,16.0,0.0,0.0,
2010,August,NJ,norovirus genogroup i,,,17.0,0.0,0.0,
2011,June,CT,salmonella enterica,private home/residence,"pork, roasted",19.0,1.0,0.0,pork roasted
2011,July,NY,,restaurant - sit-down dining,elote; quesadillas,5.0,0.0,0.0,elote quesadilla
2011,June,CT,clostridium perfringens,restaurant - sit-down dining,"chicken, stew",4.0,0.0,0.0,chicken stew
2011,May,AZ,norovirus genogroup i,,,2.0,0.0,0.0,
2011,April,CA,,restaurant - other or unknown type,,2.0,0.0,0.0,
2011,May,CA,,restaurant - other or unknown type,,2.0,0.0,0.0,
2011,March,CA,clostridium perfringens,restaurant - other or unknown type,"refried beans, ",19.0,0.0,0.0,refried bean
2011,March,CA,norovirus,restaurant - sit-down dining,,7.0,1.0,0.0,
2011,January,MI,other - bacterium,,raw milk,5.0,1.0,0.0,raw milk
2011,May,CA,,restaurant - sit-down dining,,2.0,0.0,0.0,
2009,December,CA,norovirus genogroup ii,restaurant - other or unknown type,,8.0,0.0,0.0,
2011,May,OR,norovirus genogroup i,grocery store,cookies,11.0,0.0,0.0,cooky
2011,May,OR,norovirus genogroup ii,banquet facility (food prepared and served on-site),asparagus citrus salad; goat cheese profiterole,16.0,0.0,0.0,asparagus citrus salad goat cheese profiterole
2011,June,OR,salmonella enterica,child day care; private home/residence,cantaloupe & strawberry mix,6.0,0.0,,cantaloupe strawberry mix
2009,June,MUL_STATE,listeria monocytogenes,private home/residence,"mexican style cheese, pasteurized",8.0,3.0,0.0,mexican style cheese pasteurized
2011,June,PR,,,,25.0,0.0,0.0,
2011,July,IA,,,,10.0,0.0,0.0,
2011,April,NH,norovirus genogroup ii,long-term care/nursing home/assisted living facility,,25.0,0.0,0.0,
2010,October,MD,"escherichia coli, shiga toxin-producing",other,"apple cider, unpasteurized",7.0,4.0,0.0,apple cider unpasteurized
2011,May,AK,other - chemical/toxin,camp; office/indoor workplace; other; private home/residence,"clams, butter; cockles; mussels",21.0,4.0,0.0,clam butter cockle mussel
2011,July,MD,salmonella enterica,private home/residence,,30.0,3.0,0.0,
2011,May,AK,campylobacter jejuni,other,"milk, whole milk unpasteurized",18.0,0.0,0.0,milk whole milk unpasteurized
2011,June,OH,salmonella enterica,private home/residence,"ground beef, ; ground beef, sloppy joe",5.0,2.0,0.0,ground beef ground beef sloppy joe
2011,June,FL,norovirus genogroup ii,private home/residence; unknown,apple potato salad; spinach cheese dip,9.0,0.0,0.0,apple potato salad spinach cheese dip
2011,July,TX,,"restaurant - ""fast-food""(drive up service or pay at counter)",,2.0,0.0,0.0,
2011,July,TX,,restaurant - other or unknown type,,2.0,0.0,0.0,
2011,July,NY,ciguatoxin,restaurant - sit-down dining,"fish, grouper",2.0,1.0,0.0,fish grouper
2011,June,PA,salmonella enterica,,"chicken, ",312.0,1.0,0.0,chicken
2011,June,NY,salmonella enterica,unknown,,6.0,2.0,1.0,
2011,May,CA,norovirus,caterer (food prepared off-site from where served); grocery store,,10.0,1.0,0.0,
2011,July,WA,vibrio parahaemolyticus,private home/residence,oysters,9.0,0.0,0.0,oyster
2011,July,IL,shigella sonnei,private home/residence,,10.0,1.0,0.0,
2011,July,IL,norovirus genogroup ii,restaurant - sit-down dining,,19.0,1.0,0.0,
2011,July,OH,campylobacter jejuni,restaurant - other or unknown type,,17.0,0.0,0.0,
2011,July,OH,salmonella enterica,"restaurant - ""fast-food""(drive up service or pay at counter)",,4.0,0.0,0.0,
2011,April,WA,salmonella enterica,grocery store,,2.0,0.0,0.0,
2011,May,CA,,restaurant - other or unknown type,,2.0,0.0,0.0,
2011,May,CA,,restaurant - sit-down dining,,2.0,0.0,0.0,
2011,May,AZ,norovirus genogroup ii,restaurant - sit-down dining,,8.0,0.0,0.0,
2011,May,MN,salmonella enterica,other; private home/residence,pork,14.0,4.0,0.0,pork
2011,June,MN,salmonella enterica,,,8.0,2.0,0.0,
2011,July,NY,ciguatoxin,restaurant - sit-down dining,"fish, grouper",3.0,0.0,0.0,fish grouper
2011,May,AZ,norovirus genogroup ii,"private home/residence; restaurant - ""fast-food""(drive up service or pay at counter)",,21.0,1.0,0.0,
2011,July,IL,norovirus genogroup ii,restaurant - sit-down dining,,4.0,1.0,0.0,
2011,July,MN,campylobacter coli,other,"milk, whole milk unpasteurized",3.0,2.0,0.0,milk whole milk unpasteurized
2011,July,IL,norovirus genogroup ii,restaurant - sit-down dining,,32.0,0.0,0.0,
2011,June,WI,norovirus genogroup ii,caterer (food prepared off-site from where served),,50.0,0.0,0.0,
2011,March,PA,yersinia enterocolitica,other,ice cream; milk,16.0,7.0,1.0,ice cream milk
2011,June,TX,,,,9.0,1.0,0.0,
2011,June,MN,salmonella enterica,unknown,,11.0,6.0,0.0,
2011,June,FL,ciguatoxin,,,3.0,0.0,0.0,
2011,July,MO,norovirus genogroup i,banquet facility (food prepared and served on-site); camp; private home/residence,,22.0,0.0,0.0,
2011,February,ND,norovirus genogroup ii,long-term care/nursing home/assisted living facility,,48.0,4.0,0.0,
2011,July,NY,salmonella enterica,private home/residence,"turkey, roasted",21.0,2.0,0.0,turkey roasted
2011,July,MD,salmonella enterica,restaurant - sit-down dining,crab dishes,57.0,7.0,0.0,crab dish
2011,July,MD,,restaurant - sit-down dining,chips and salsa,7.0,0.0,0.0,chip salsa
2011,July,MD,staphylococcus aureus,private home/residence,shrimp fried rice,18.0,5.0,0.0,shrimp fried rice
2011,June,NM,campylobacter jejuni,,,54.0,3.0,0.0,
2011,July,IL,norovirus genogroup ii,grocery store; restaurant - sit-down dining,,8.0,0.0,0.0,
2011,May,AZ,,restaurant - sit-down dining,,3.0,0.0,0.0,
2011,May,AZ,,restaurant - sit-down dining,,2.0,0.0,0.0,
2011,April,AZ,,caterer (food prepared off-site from where served),,37.0,0.0,0.0,
2011,April,AZ,,"private home/residence; restaurant - ""fast-food""(drive up service or pay at counter)",,40.0,0.0,0.0,
2011,February,NH,norovirus genogroup ii; norovirus genogroup ii,banquet facility (food prepared and served on-site); restaurant - sit-down dining,,58.0,0.0,0.0,
2011,July,KY,,,,9.0,,,
2011,June,AZ,,restaurant - sit-down dining,,3.0,0.0,0.0,
2011,May,AZ,norovirus genogroup ii,restaurant - sit-down dining,,8.0,0.0,0.0,
2011,June,AZ,,"grocery store; private home/residence; restaurant - ""fast-food""(drive up service or pay at counter)",,18.0,0.0,0.0,
2011,August,MN,clostridium perfringens,caterer (food prepared off-site from where served),,5.0,0.0,0.0,
2011,July,NY,"escherichia coli, shiga toxin-producing","fair, festival, other temp or mobile services; restaurant - sit-down dining","ground beef, hamburger",2.0,1.0,0.0,ground beef hamburger
2011,July,MN,"escherichia coli, enterotoxigenic",prison/jail,,209.0,0.0,0.0,
2011,June,TX,,,,13.0,0.0,0.0,
2011,June,MN,campylobacter jejuni,,"milk, whole milk unpasteurized",2.0,0.0,0.0,milk whole milk unpasteurized
2011,July,MI,,,,12.0,0.0,0.0,
2011,July,FL,ciguatoxin,,,4.0,0.0,0.0,
2011,July,CT,salmonella enterica,"fair, festival, other temp or mobile services","salad, ",42.0,2.0,0.0,salad
2011,June,CT,salmonella enterica,restaurant - sit-down dining,,7.0,0.0,0.0,
2011,July,MN,"escherichia coli, shiga toxin-producing",private home/residence,fruit,6.0,1.0,0.0,fruit
2011,July,CO,,restaurant - sit-down dining,tuna burger,4.0,0.0,0.0,tuna burger
2011,July,CO,,private home/residence,tuna steak,2.0,0.0,0.0,tuna steak
2011,July,NY,salmonella enterica,restaurant - sit-down dining,,10.0,3.0,0.0,
2011,July,TX,norovirus; staphylococcus aureus,private home/residence,"fried rice, ; pork, chops; spring roll",31.0,0.0,0.0,fried rice pork chop spring roll
2011,July,OR,staphylococcus aureus,restaurant - sit-down dining,hollandaise sauce,7.0,3.0,0.0,hollandaise sauce
2011,July,OR,norovirus genogroup ii,caterer (food prepared off-site from where served),,6.0,0.0,0.0,
2011,July,OR,"escherichia coli, shiga toxin-producing",other,strawberries,15.0,7.0,2.0,strawberry
2011,August,OK,,caterer (food prepared off-site from where served),,21.0,1.0,0.0,
2011,August,NY,,restaurant - sit-down dining,broccoli; penne ala vodka,26.0,0.0,0.0,broccoli penne ala vodka
2011,April,CA,salmonella enterica,restaurant - sit-down dining,,14.0,4.0,0.0,
2011,August,NY,other - bacterium,restaurant - sit-down dining,,4.0,0.0,0.0,
2011,August,TX,,restaurant - sit-down dining,,3.0,0.0,0.0,
2011,June,SC,campylobacter jejuni,other,"milk, whole milk unpasteurized",10.0,2.0,0.0,milk whole milk unpasteurized
2011,August,SC,,,,11.0,0.0,0.0,
2011,August,IL,,banquet facility (food prepared and served on-site); caterer (food prepared off-site from where served),,12.0,0.0,0.0,
2011,February,MA,salmonella enterica,private home/residence,"ground turkey, ",5.0,1.0,0.0,ground turkey
2011,June,UT,campylobacter jejuni,,,6.0,0.0,0.0,
2011,August,SC,ciguatoxin,private home/residence,"grouper, black",3.0,0.0,0.0,grouper black
2011,August,OH,,long-term care/nursing home/assisted living facility,"rice, ",2.0,0.0,0.0,rice
2011,August,MN,salmonella enterica,private home/residence,watermelon,15.0,2.0,0.0,watermelon
2011,January,WI,norovirus genogroup i,banquet facility (food prepared and served on-site),,50.0,0.0,0.0,
2011,August,OH,campylobacter,private home/residence,"goat milk, unpasteurized",2.0,0.0,0.0,goat milk unpasteurized
2011,August,FL,,private home/residence,"fish, amberjack",3.0,0.0,0.0,fish amberjack
2011,May,CO,norovirus,"restaurant - ""fast-food""(drive up service or pay at counter)",,17.0,0.0,0.0,
2011,May,CO,,restaurant - sit-down dining,,3.0,0.0,0.0,
2011,July,MI,"escherichia coli, shiga toxin-producing",camp; private home/residence; restaurant - sit-down dining,ground beef,12.0,8.0,0.0,ground beef
2011,August,OR,other - chemical/toxin,private home/residence,aniline (mixed with soda),2.0,2.0,0.0,aniline mixed soda
2011,August,OR,,private home/residence,"fish, tuna",3.0,0.0,0.0,fish tuna
2011,June,FL,cyclospora cayetanensis,restaurant - sit-down dining,cilantro and onions,12.0,0.0,0.0,cilantro onion
2011,July,AL,salmonella enterica,restaurant - sit-down dining,,8.0,3.0,0.0,
2011,June,MA,salmonella enterica,,,5.0,1.0,0.0,
2011,August,FL,ciguatoxin,other,"fish, amberjack",3.0,0.0,0.0,fish amberjack
2011,June,PA,salmonella enterica,other,"pork, roasted",25.0,3.0,0.0,pork roasted
2011,August,MN,vibrio parahaemolyticus,restaurant - sit-down dining,"oysters, raw",4.0,2.0,0.0,oyster raw
2011,August,MN,other - bacterium,banquet facility (food prepared and served on-site); caterer (food prepared off-site from where served),,12.0,0.0,0.0,
2011,July,PA,,restaurant - other or unknown type,"sandwich, hoagie",31.0,2.0,0.0,sandwich hoagie
2011,August,OH,,restaurant - sit-down dining,,2.0,0.0,0.0,
2011,September,ID,norovirus genogroup ii,restaurant - sit-down dining,,42.0,2.0,0.0,
2010,November,TX,salmonella enterica,,,23.0,8.0,1.0,
2011,September,IL,norovirus genogroup ii,restaurant - sit-down dining,,15.0,0.0,0.0,
2011,June,TN,staphylococcus aureus,private home/residence; restaurant - other or unknown type,"beans, bbq; pork, bbq",27.0,0.0,0.0,bean bbq pork bbq
2011,July,TN,bacillus cereus,restaurant - sit-down dining,white rice,7.0,0.0,0.0,white rice
2011,September,OH,,restaurant - sit-down dining,"chicken, ",5.0,0.0,0.0,chicken
2011,July,GA,cyclospora cayetanensis,,lettuce based salads,99.0,3.0,0.0,lettuce based salad
2011,September,IL,salmonella enterica,grocery store; private home/residence,"carnitas, ",12.0,3.0,0.0,carnitas
2011,September,MN,norovirus genogroup ii,other,ice,29.0,0.0,0.0,ice
2011,July,FL,,restaurant - sit-down dining,,6.0,0.0,0.0,
2011,September,NY,bacillus cereus,restaurant - sit-down dining,"rice, fried, vegetable",3.0,0.0,0.0,rice fried vegetable
2011,September,IL,salmonella enterica,restaurant - sit-down dining,chicken,8.0,0.0,0.0,chicken
2011,September,IL,norovirus genogroup ii,caterer (food prepared off-site from where served),,35.0,1.0,0.0,
2011,March,TN,salmonella enterica,,,2.0,1.0,0.0,
2010,September,VA,norovirus,caterer (food prepared off-site from where served),,25.0,,0.0,
2010,April,TX,campylobacter,,,39.0,0.0,0.0,
2011,January,VA,norovirus,restaurant - sit-down dining,,15.0,0.0,0.0,
2010,April,TX,,,,6.0,0.0,0.0,
2011,August,KS,,restaurant - sit-down dining,,16.0,1.0,0.0,
2011,January,VA,,restaurant - sit-down dining,,15.0,,,
2011,September,OH,campylobacter; salmonella enterica,restaurant - sit-down dining,,37.0,4.0,0.0,
2011,February,VA,norovirus,restaurant - sit-down dining,,152.0,0.0,0.0,
2011,August,PA,staphylococcus aureus,grocery store,deli tray,7.0,0.0,0.0,deli tray
2011,September,FL,norovirus,restaurant - sit-down dining,"rice, fried rice",7.0,0.0,0.0,rice fried rice
2011,September,PA,,,pretzel,4.0,0.0,0.0,pretzel
2011,September,NY,scombroid toxin,restaurant - sit-down dining,yellowtail tuna,2.0,0.0,0.0,yellowtail tuna
2011,August,AK,clostridium botulinum,private home/residence,fish eggs,3.0,2.0,0.0,fish egg
2011,September,IL,norovirus genogroup ii,caterer (food prepared off-site from where served),,50.0,0.0,0.0,
2011,September,IL,,restaurant - sit-down dining,,3.0,0.0,0.0,
2011,September,OH,norovirus genogroup ii,caterer (food prepared off-site from where served),"salad, ",100.0,0.0,0.0,salad
2011,September,OH,,other,ice cream/yogurt,7.0,0.0,0.0,ice creamyogurt
2011,September,IL,norovirus genogroup ii,,,27.0,0.0,0.0,
2011,August,GA,norovirus genogroup ii,restaurant - sit-down dining,,7.0,0.0,0.0,
2011,August,FL,,restaurant - sit-down dining,,2.0,0.0,0.0,
2011,April,CA,salmonella enterica,"fair, festival, other temp or mobile services",,12.0,5.0,0.0,
2011,June,AZ,,hospital,,4.0,0.0,0.0,
2011,August,AZ,norovirus genogroup ii,restaurant - sit-down dining,,4.0,0.0,0.0,
2011,September,MN,norovirus genogroup i,restaurant - sit-down dining,"chicken, ; water",35.0,0.0,0.0,chicken water
2011,September,MN,,restaurant - sit-down dining,,3.0,0.0,0.0,
2011,June,VA,salmonella enterica,caterer (food prepared off-site from where served); private home/residence,"coleslaw; pork, bbq",9.0,1.0,0.0,coleslaw pork bbq
2011,June,VA,salmonella enterica,grocery store; private home/residence; restaurant - other or unknown type; unknown,,35.0,2.0,0.0,
2011,August,OH,other - chemical/toxin,private home/residence,mushrooms,4.0,0.0,0.0,mushroom
2011,September,OH,,,"ground beef, ; pasta; salad, ; sauces",49.0,0.0,0.0,ground beef pasta salad sauce
2011,September,OH,,unknown,,2.0,0.0,0.0,
2011,June,NC,campylobacter coli,,"milk, whole milk unpasteurized",3.0,,0.0,milk whole milk unpasteurized
2011,September,MN,norovirus genogroup ii,restaurant - sit-down dining,salad bar,9.0,0.0,0.0,salad bar
2010,February,NC,clostridium perfringens,,,353.0,,0.0,
2010,December,NC,,,,40.0,0.0,0.0,
2010,March,NC,,,,4.0,,0.0,
2010,September,NC,salmonella enterica,,,4.0,0.0,0.0,
2010,June,NC,salmonella enterica,,,28.0,,0.0,
2010,July,NC,salmonella enterica,,,7.0,,0.0,
2010,July,NC,salmonella enterica,,,12.0,,0.0,
2010,June,NC,salmonella enterica,,,11.0,,0.0,
2010,May,NC,salmonella enterica,,,52.0,,0.0,
2011,April,MI,,"caterer (food prepared off-site from where served); grocery store; private home/residence; restaurant - ""fast-food""(drive up service or pay at counter)",,17.0,0.0,0.0,
2011,September,NY,norovirus genogroup ii,private home/residence,,29.0,1.0,0.0,
2011,September,NY,,restaurant - sit-down dining,,6.0,0.0,0.0,
2011,August,NY,salmonella enterica,restaurant - sit-down dining,turkey,15.0,5.0,0.0,turkey
2011,September,OH,"escherichia coli, shiga toxin-producing",private home/residence,"ground beef, meatballs",4.0,1.0,0.0,ground beef meatball
2011,August,NY,salmonella enterica,restaurant - sit-down dining,,5.0,2.0,0.0,
2011,September,NY,,restaurant - sit-down dining,"chicken, fried",4.0,0.0,0.0,chicken fried
2011,September,PA,norovirus,restaurant - sit-down dining,,9.0,1.0,0.0,
2010,August,ME,"escherichia coli, shiga toxin-producing",,,3.0,1.0,0.0,
2011,July,CA,,restaurant - other or unknown type,,4.0,0.0,0.0,
2011,July,CA,salmonella enterica,prison/jail,,64.0,2.0,0.0,
2011,August,LA,salmonella enterica,,,8.0,1.0,0.0,
2011,September,LA,norovirus genogroup ii,,,15.0,0.0,0.0,
2011,March,FL,salmonella enterica,grocery store,,5.0,3.0,0.0,
2011,May,FL,scombroid toxin,restaurant - sit-down dining,tuna burger,2.0,0.0,0.0,tuna burger
2011,April,AZ,,caterer (food prepared off-site from where served),,3.0,0.0,0.0,
2011,July,NY,campylobacter jejuni,other,raw milk,3.0,0.0,0.0,raw milk
2011,May,ME,"escherichia coli, shiga toxin-producing",,,2.0,2.0,0.0,
2011,September,GA,staphylococcus aureus,private home/residence,,24.0,6.0,0.0,
2011,September,MA,listeria monocytogenes,,,2.0,2.0,0.0,
2011,August,AZ,,restaurant - sit-down dining,,2.0,0.0,0.0,
2011,September,KS,,restaurant - sit-down dining,,5.0,0.0,0.0,
2011,September,KS,,restaurant - sit-down dining,,5.0,0.0,0.0,
2011,September,KS,"escherichia coli, shiga toxin-producing",private home/residence,,2.0,2.0,0.0,
2011,September,KS,"escherichia coli, shiga toxin-producing",unknown,,4.0,3.0,0.0,
2011,August,KS,salmonella enterica,unknown,sprouts,7.0,1.0,0.0,sprout
2011,September,KS,salmonella enterica,unknown,,8.0,5.0,0.0,
2011,October,IL,,grocery store,barbacoa; birria,48.0,0.0,0.0,barbacoa birria
2011,September,VA,salmonella enterica,private home/residence,,6.0,1.0,0.0,
2011,August,KS,,restaurant - sit-down dining,,2.0,0.0,0.0,
2011,July,FL,ciguatoxin,restaurant - sit-down dining,"fish, grouper",6.0,,,fish grouper
2010,July,OH,"escherichia coli, shiga toxin-producing",restaurant - sit-down dining,,8.0,3.0,0.0,
2011,September,IL,,restaurant - sit-down dining,,8.0,1.0,0.0,
2011,July,FL,,restaurant - sit-down dining,,10.0,,,
2011,July,FL,,restaurant - sit-down dining,dips,4.0,,,dip
2011,March,LA,other,,,3.0,3.0,1.0,
2011,October,PA,,grocery store; other; private home/residence,,12.0,0.0,0.0,
2011,August,WI,,restaurant - sit-down dining,pasta salad,23.0,0.0,0.0,pasta salad
2011,August,MN,salmonella enterica,private home/residence,"eggs, ",8.0,3.0,0.0,egg
2011,September,ID,"escherichia coli, shiga toxin-producing",,"spaghetti, ",5.0,1.0,0.0,spaghetti
2011,October,NY,,restaurant - sit-down dining,,5.0,0.0,0.0,
2011,October,IL,norovirus genogroup ii,,,4.0,0.0,0.0,
2011,August,NM,,,,48.0,0.0,0.0,
2011,September,OH,cryptosporidium parvum,private home/residence,water,16.0,1.0,0.0,water
2011,September,GA,salmonella enterica,private home/residence,,13.0,4.0,1.0,
2010,December,VA,norovirus,"restaurant - ""fast-food""(drive up service or pay at counter)",,30.0,1.0,0.0,
2010,April,VA,staphylococcus aureus,caterer (food prepared off-site from where served),wraps,67.0,0.0,0.0,wrap
2011,September,SC,bacillus cereus; salmonella enterica; staphylococcus aureus,religious facility,"pork, bbq",68.0,1.0,0.0,pork bbq
2011,October,OH,,grocery store; restaurant - other or unknown type,,20.0,0.0,0.0,
2011,September,OH,,other,"apple cider, unpasteurized",3.0,0.0,0.0,apple cider unpasteurized
2011,September,ID,salmonella enterica,restaurant - sit-down dining,chicken,5.0,1.0,0.0,chicken
2011,July,CA,,caterer (food prepared off-site from where served),macaroni salad; potatoes; steak,38.0,0.0,0.0,macaroni salad potato steak
2011,September,CT,,restaurant - sit-down dining,,5.0,0.0,0.0,
2011,September,TN,,restaurant - sit-down dining,,16.0,1.0,0.0,
2011,October,TN,norovirus genogroup ii,restaurant - sit-down dining,,6.0,,,
2011,July,MA,salmonella enterica,restaurant - sit-down dining,,8.0,2.0,0.0,
2011,October,TX,,restaurant - other or unknown type,,2.0,0.0,0.0,
2011,October,OH,histamine,"restaurant - ""fast-food""(drive up service or pay at counter)",tuna salad,2.0,0.0,0.0,tuna salad
2011,August,MI,salmonella enterica,restaurant - sit-down dining,"chicken, shawarma",6.0,3.0,0.0,chicken shawarma
2010,February,VA,,"fair, festival, other temp or mobile services; other",,15.0,0.0,0.0,
2011,August,AR,,private home/residence,,7.0,2.0,0.0,
2011,September,MI,shigella sonnei,restaurant - sit-down dining,,7.0,1.0,0.0,
2011,October,NE,,,,9.0,0.0,0.0,
2011,September,MD,,restaurant - sit-down dining,"sushi, ",3.0,0.0,0.0,sushi
2011,September,WI,"cryptosporidium; escherichia coli, shiga toxin-producing; escherichia coli, shiga toxin-producing",,,12.0,0.0,0.0,
2011,October,TN,,,chicken dishes,3.0,,,chicken dish
2011,October,ID,norovirus genogroup ii,restaurant - sit-down dining,,11.0,0.0,0.0,
2011,October,KS,norovirus genogroup ii,grocery store,,32.0,0.0,0.0,
2011,October,IA,salmonella enterica,private home/residence,,7.0,0.0,0.0,
2011,August,CA,vibrio parahaemolyticus,restaurant - sit-down dining,"oysters, raw",4.0,1.0,0.0,oyster raw
2011,October,TX,,restaurant - other or unknown type,,2.0,0.0,0.0,
2011,October,OH,cryptosporidium,other,"apple cider, unpasteurized",4.0,0.0,0.0,apple cider unpasteurized
2011,September,NY,campylobacter jejuni,other,raw milk,13.0,0.0,0.0,raw milk
2011,October,TX,,,,2.0,0.0,0.0,
2011,October,OH,,restaurant - sit-down dining,,8.0,0.0,0.0,
2011,April,IA,clostridium,,,12.0,0.0,0.0,
2011,October,WI,norovirus genogroup i,caterer (food prepared off-site from where served),,12.0,0.0,0.0,
2011,September,CA,campylobacter jejuni,private home/residence,,11.0,2.0,0.0,
2011,October,MN,"cryptosporidium parvum; escherichia coli, shiga toxin-producing",other,"apple cider, unpasteurized",14.0,0.0,0.0,apple cider unpasteurized
2011,November,HI,scombroid toxin,"restaurant - ""fast-food""(drive up service or pay at counter)","fish, ahi",2.0,0.0,0.0,fish ahi
2011,October,OK,norovirus genogroup ii,restaurant - sit-down dining,pizza,60.0,0.0,0.0,pizza
2011,March,WA,norovirus,restaurant - sit-down dining,,6.0,0.0,0.0,
2011,May,WA,norovirus,restaurant - sit-down dining,,3.0,0.0,0.0,
2011,May,WA,norovirus,restaurant - sit-down dining,,5.0,0.0,0.0,
2011,April,WA,norovirus,restaurant - sit-down dining,,3.0,0.0,0.0,
2011,March,WA,other - chemical/toxin,restaurant - sit-down dining,,2.0,0.0,0.0,
2011,February,WA,other - chemical/toxin,restaurant - sit-down dining,,4.0,0.0,0.0,
2011,October,WA,vibrio parahaemolyticus,restaurant - sit-down dining,"oysters, raw",3.0,0.0,0.0,oyster raw
2011,September,MI,salmonella enterica,caterer (food prepared off-site from where served),pulled pork,35.0,6.0,0.0,pulled pork
2011,November,OH,clostridium perfringens,private home/residence; religious facility,"turkey, roasted",101.0,0.0,0.0,turkey roasted
2011,July,CA,norovirus,banquet facility (food prepared and served on-site),beet salad,15.0,0.0,0.0,beet salad
2011,November,IL,,restaurant - sit-down dining,,10.0,0.0,0.0,
2011,May,TX,,,,30.0,0.0,0.0,
2011,October,OH,,,,3.0,0.0,0.0,
2011,October,MD,,banquet facility (food prepared and served on-site); caterer (food prepared off-site from where served),,3.0,0.0,0.0,
2011,January,KY,,,,13.0,,0.0,
2011,January,KY,,,,23.0,,0.0,
2011,September,OR,scombroid toxin,school/college/university,"fish, tuna",3.0,0.0,0.0,fish tuna
2011,October,OR,norovirus genogroup ii,restaurant - sit-down dining,pasta salad,28.0,0.0,0.0,pasta salad
2011,October,IL,,restaurant - sit-down dining,,5.0,0.0,0.0,
2011,November,IL,staphylococcus aureus,other,"cake, black and white, with filling and icing",6.0,0.0,0.0,cake black white filling icing
2011,September,PA,bacillus cereus,"restaurant - ""fast-food""(drive up service or pay at counter)","taco, beef",7.0,1.0,0.0,taco beef
2011,November,IL,,restaurant - sit-down dining,,7.0,0.0,0.0,
2011,June,WA,other - chemical/toxin,other,mussels,3.0,0.0,0.0,mussel
2011,October,CT,campylobacter jejuni,restaurant - sit-down dining,octopus,3.0,0.0,0.0,octopus
2011,September,WA,norovirus,restaurant - sit-down dining,vegetables,6.0,0.0,0.0,vegetable
2011,July,WA,campylobacter jejuni,private home/residence,chicken,4.0,0.0,0.0,chicken
2010,July,NE,,,,3.0,,,
2010,May,NE,,,,9.0,,,
2011,September,WA,norovirus,banquet facility (food prepared and served on-site),salads,4.0,0.0,0.0,salad
2011,October,WA,norovirus,restaurant - sit-down dining,,11.0,0.0,0.0,
2011,November,NY,norovirus genogroup ii,restaurant - sit-down dining,,19.0,0.0,0.0,
2011,October,MA,campylobacter; vibrio cholerae; vibrio,,"oysters, raw",4.0,1.0,0.0,oyster raw
2011,November,MN,norovirus genogroup ii,restaurant - sit-down dining,multiple foods,7.0,0.0,0.0,multiple food
2011,November,MN,norovirus genogroup ii,banquet facility (food prepared and served on-site),fruit salad,10.0,0.0,0.0,fruit salad
2011,September,AZ,,restaurant - sit-down dining,"guacamole, ; pico de gallo",3.0,0.0,0.0,guacamole pico de gallo
2011,September,WA,vibrio parahaemolyticus,restaurant - sit-down dining,"oysters, raw",2.0,0.0,0.0,oyster raw
2011,September,FL,salmonella enterica,restaurant - sit-down dining,,32.0,5.0,0.0,
2011,October,GA,salmonella enterica,prison/jail,,35.0,1.0,0.0,
2011,November,NY,ciguatoxin,restaurant - sit-down dining,"fish, grouper",3.0,0.0,0.0,fish grouper
2011,October,NV,norovirus genogroup ii,,alcohol; water,8.0,0.0,0.0,alcohol water
2010,March,VA,salmonella enterica,restaurant - sit-down dining,,9.0,0.0,0.0,
2010,May,VA,campylobacter jejuni,private home/residence,,3.0,0.0,0.0,
2011,October,AL,campylobacter jejuni,restaurant - sit-down dining,,7.0,5.0,0.0,
2011,October,WA,norovirus,office/indoor workplace,,4.0,0.0,0.0,
2011,August,FL,ciguatoxin,private home/residence,"fish, grouper",3.0,0.0,0.0,fish grouper
2011,November,IL,norovirus genogroup ii,restaurant - sit-down dining,,14.0,1.0,0.0,
2011,November,NY,scombroid toxin,restaurant - sit-down dining,"soup, clam chowder",2.0,0.0,0.0,soup clam chowder
2011,November,NY,,restaurant - sit-down dining,"beans, black",5.0,0.0,0.0,bean black
2011,November,TX,,restaurant - sit-down dining,,2.0,0.0,0.0,
2011,November,KS,,"restaurant - ""fast-food""(drive up service or pay at counter)",,3.0,0.0,0.0,
2011,October,RI,,restaurant - sit-down dining,,6.0,0.0,0.0,
2011,July,IL,,restaurant - sit-down dining,,13.0,0.0,0.0,
2011,January,NE,,,,24.0,,,
2011,November,OH,,restaurant - sit-down dining,,4.0,0.0,0.0,
2010,October,NE,,,,11.0,,,
2011,September,CA,shigella flexneri,private home/residence,,15.0,1.0,0.0,
2011,September,CA,campylobacter jejuni,restaurant - sit-down dining,,15.0,2.0,0.0,
2011,September,CA,salmonella enterica,caterer (food prepared off-site from where served),,6.0,0.0,0.0,
